,id,bert-0,bert-1,bert-2,bert-3,bert-4,bert-5,bert-6,bert-7,bert-8,bert-9,bert-10,bert-11,bert-12,bert-13,bert-14,bert-15,bert-16,bert-17,bert-18,bert-19,bert-20,bert-21,bert-22,bert-23,bert-24
1280,729726,0.10897556,0.56349206,-0.09217751,-0.11700189,-0.040525522,0.05617085,-0.11590828,0.13770318,0.09240204,-0.11161981,0.01667333,0.17659639,-0.14286937,-0.21096453,-0.057383575,0.10101232,-0.013833944,0.110229425,-0.04998419,0.13332707,0.20782736,0.12170069,-0.13873293,0.11282986,-0.09571557
1281,729725,0.35618222,-0.30116868,-0.10612177,0.51945233,-0.21087725,-0.20197508,0.026232678,-0.0024938574,-0.109301716,-0.37148723,-0.039472356,-0.09840602,-0.030185878,0.09812082,0.0237511,-0.05487334,0.111461736,-0.018719178,-0.034736983,0.18148938,0.14100458,-0.04314401,-0.047716543,0.00600954,0.052152097
1282,729724,0.2706719,0.22020729,-0.40085375,0.0803867,0.14327337,0.12779531,-0.19839138,0.03626448,0.24172182,-0.13141957,-0.03744581,0.0697606,0.21561141,0.1848636,-0.10161477,0.07624418,-0.0075980183,0.00970469,-0.018195016,-0.027006812,0.08814193,-0.020190258,0.0059263026,-0.013740808,0.041150007
1283,729722,0.35618222,-0.30116868,-0.10612177,0.51945233,-0.21087725,-0.20197508,0.026232678,-0.0024938574,-0.109301716,-0.37148723,-0.039472356,-0.09840602,-0.030185878,0.09812082,0.0237511,-0.05487334,0.111461736,-0.018719178,-0.034736983,0.18148938,0.14100458,-0.04314401,-0.047716543,0.00600954,0.052152097
1284,729721,0.23455387,0.35080135,-0.26452205,-0.12332311,0.093232274,-0.16671588,-0.056637004,0.06340227,-0.1724455,0.14931317,-0.31820744,-0.008400915,0.029179856,-0.116878144,-0.16366556,-0.078685515,0.028306805,0.015071349,0.06640196,0.17813239,-0.06214752,0.09661335,0.0747504,0.08450755,-0.117988005
1285,729719,0.19528575,0.16202295,0.10463957,0.0025265114,-0.14048964,0.24126507,0.0809076,0.17639701,0.112264216,-0.20228626,-0.1270736,0.25217026,-0.2267142,0.15212518,-0.124170706,0.114592634,0.054449342,0.08105529,-0.23229368,-0.058322,-0.04864961,0.17775464,-0.22847763,0.063971445,0.015829505
1286,729718,0.0345392,-0.15292126,-0.19119388,-0.16180217,0.082449384,0.03486958,0.24195826,-0.13840565,0.070203476,-0.18743435,-0.031364,0.024066456,-0.07102224,-0.19061762,0.025174491,0.011263176,0.123404846,0.10475141,-0.006701613,0.07396872,0.09200025,0.08414164,0.21648121,-0.06976798,0.010608925
1287,729716,0.35618222,-0.30116868,-0.10612177,0.51945233,-0.21087725,-0.20197508,0.026232678,-0.0024938574,-0.109301716,-0.37148723,-0.039472356,-0.09840602,-0.030185878,0.09812082,0.0237511,-0.05487334,0.111461736,-0.018719178,-0.034736983,0.18148938,0.14100458,-0.04314401,-0.047716543,0.00600954,0.052152097
1288,729715,0.12739548,0.50102866,-0.06143435,-0.090212785,-0.053412534,0.19173391,-0.028485693,0.095915735,-0.004372486,-0.10183264,-0.12793268,0.11670303,-0.046618823,-0.092273034,-0.19625995,0.001399111,0.05940738,0.033999454,-0.07892985,0.057723053,0.061857108,0.009897343,-0.07683431,0.0003178846,-0.075007424
1289,729714,0.2706719,0.22020729,-0.40085375,0.0803867,0.14327337,0.12779531,-0.19839138,0.03626448,0.24172182,-0.13141957,-0.03744581,0.0697606,0.21561141,0.1848636,-0.10161477,0.07624418,-0.0075980183,0.00970469,-0.018195016,-0.027006812,0.08814193,-0.020190258,0.0059263026,-0.013740808,0.041150007
1290,729713,0.25827152,0.12989734,-0.069796436,-0.029968746,-0.047536254,-0.052171063,-0.20768715,0.09599118,-0.0039369627,0.16012818,-0.12489034,0.056859765,0.08189851,-0.057566352,-0.09641443,-0.08041428,0.13947703,0.23035675,0.22170153,0.13261269,0.032194484,0.08158909,0.007824268,-0.19741419,-0.14215197
1291,729712,0.35618222,-0.30116868,-0.10612177,0.51945233,-0.21087725,-0.20197508,0.026232678,-0.0024938574,-0.109301716,-0.37148723,-0.039472356,-0.09840602,-0.030185878,0.09812082,0.0237511,-0.05487334,0.111461736,-0.018719178,-0.034736983,0.18148938,0.14100458,-0.04314401,-0.047716543,0.00600954,0.052152097
1292,729711,0.1455996,0.03380503,0.11467686,0.013352208,-0.02387385,-0.034365684,-0.08728736,0.16916722,-0.08309662,0.09078764,0.13686574,-0.031280924,-0.1345177,-0.04373251,-0.23072092,-0.038801283,0.22912368,0.23769045,0.116606206,-0.11151332,0.122827634,0.0822156,0.0711032,-0.18065532,-0.18461588
1293,729710,0.5761374,-0.2871324,-0.24862453,0.18018295,0.23793109,0.1152716,-0.096395046,0.12012935,0.060303565,-0.06008262,0.0002506636,0.27263123,0.041550856,0.06638177,0.025900977,-0.034513585,0.05068757,0.11081809,-0.078400224,-0.036912613,0.02962045,-0.048777066,0.014655136,-0.02631173,0.032716885
1294,729709,0.3146902,0.11432274,-0.09765174,0.27329943,0.028096665,-0.022922482,-0.21214703,-0.1348547,-0.045969628,0.17827518,-0.24378814,0.08483341,0.14155956,0.0800303,-0.14963627,-0.13831729,-0.06427079,0.047541223,0.23329158,-0.02858876,-0.0072731567,0.13777423,0.08577935,0.10297431,0.004124089
1295,729707,0.2331056,0.35671133,-0.23683137,-0.08303237,0.10306708,-0.12601972,-0.0012613926,0.054537296,-0.18129267,0.10203795,-0.26697183,0.007824846,0.06664486,-0.13801248,-0.2131922,-0.034500305,-0.010873809,0.055524644,0.06850919,0.17126594,-0.10141198,0.14416435,0.122483715,0.13458863,-0.121171
1296,729706,0.45996135,-0.047950618,0.069154516,-0.3305789,-0.0037380867,0.117656246,0.04832422,0.07605593,-0.012113448,-0.046727948,-0.084089264,0.027762797,-0.050792243,0.04912908,0.14818284,-0.07304824,0.047853656,0.024072167,0.18896186,0.009937856,-0.15175213,0.090143144,0.051907074,0.106645614,-0.042896517
1297,729705,0.171086,0.14831443,0.07695784,0.2451761,-0.02984351,0.026719313,-0.22434828,-0.13576084,-0.12034111,0.11301577,-0.032026254,-0.002481121,0.05775464,0.014952051,-0.1772795,-0.031775437,0.04678049,0.124910265,0.15445338,-0.062888645,-0.0074920766,0.05125073,0.055217087,0.07044666,0.018686563
1298,729704,0.45430905,0.2010384,-0.35134125,-0.017689977,-0.04262471,0.014696879,-0.13984828,0.00028619356,-0.12914369,0.10779719,-0.08561901,-0.04037943,0.035274215,-0.107066415,-0.11523359,-0.14224666,-0.15853967,-0.12036895,0.09300926,-0.051471334,-0.08171484,0.03872254,-0.05571433,-0.08230533,0.061274827
1299,729702,1.2529315e-05,0.24246594,-0.039129943,-0.16778888,-0.03296438,-0.18677677,-0.13205102,-0.009908126,-0.04657044,0.07560031,-0.20233843,-0.015979432,-0.018769706,-0.07776598,-0.23785803,-0.15379646,-0.07526891,0.31187102,-0.034548104,0.006688307,0.05484328,0.023920933,0.1104596,-0.021737512,-0.05512131
1300,729700,0.16884279,-0.014094281,0.053642556,0.17856143,0.10765608,-0.101165175,-0.069111615,-0.030496238,-0.17211378,0.16208275,-0.08242826,-0.07211596,0.02179907,0.13437042,-0.03953313,-0.13531913,-0.048524357,0.17431304,0.24314609,-0.11412121,0.09022558,0.20845065,0.082385056,0.019082876,-0.018751247
1301,729699,0.16693594,0.033548266,0.00888815,0.052269362,0.064923346,-0.039998718,-0.22279657,0.10752459,-0.24605414,0.1583417,0.10660564,-0.03612945,0.11393976,0.03272943,-0.22483549,-0.12692578,0.016120952,0.19255115,0.29990876,-0.05849613,0.09696065,0.0740059,0.047905147,-0.14722182,-0.18457958
1302,729698,0.56580174,-0.061379656,0.21003631,-0.11205608,-0.02383098,-0.016479192,-0.01320634,-0.08560383,-0.09959805,-0.16264218,0.07786821,0.01587908,0.21894115,-0.119231865,-0.1262959,-0.059616335,0.019868031,-0.053030964,0.32913208,-0.047143668,-0.111641556,0.14355388,0.0930255,0.11696313,-0.14488475
1303,729696,0.62207353,0.06640809,0.3112021,-0.12507193,0.14384425,-0.11162639,-0.026360739,-0.15530467,-0.06984818,0.15124397,-0.005700495,-0.037513465,-0.084645815,-0.0075481907,0.1165249,0.09311882,0.09032212,-0.042992048,-0.010428347,-0.040302444,0.057361744,0.13510744,0.12578525,0.08855389,0.017862238
1304,729695,0.1518576,0.028054938,0.061298795,0.08379458,0.03287471,0.011205316,-0.25455973,0.079936385,-0.15027663,0.13650909,-0.0094199935,-0.016122106,-0.013905842,0.018605703,-0.3254236,-0.12529011,0.22800535,0.20099334,0.23660207,0.0054972637,0.043521106,0.14517796,0.09179374,-0.042697594,-0.18372792
1305,729694,0.20760623,0.1667023,0.08402006,0.08874863,-0.0006933678,-0.11747946,-0.22331844,-0.010438749,-0.23757079,0.112867065,-0.16590786,-0.023723045,-0.09186956,0.04531581,-0.11385636,-0.12937903,0.19213644,0.20367493,0.13417804,-0.042896233,0.061939433,0.047953412,0.037355706,-0.035124015,-0.02472854
1306,729693,0.15505661,0.23584898,0.16032441,-0.033370566,0.0007198602,0.06234616,-0.097279,0.087759964,-0.18409337,0.103782594,0.1514877,-0.012793978,0.09862471,-0.03246208,-0.0014770431,0.036970347,-0.09092576,0.24377015,0.22642331,0.033208862,0.079122305,-0.11809986,0.10301658,0.051614657,0.017095337
1307,729692,0.23618382,-0.11947542,-0.04896514,0.24431649,-0.085376896,-0.124110565,-0.15303394,0.0005598236,-0.10220825,0.15363967,-0.06858593,-0.06709437,0.025323125,-0.11083755,-0.19623756,-0.13073651,0.07394789,0.15273103,0.2053765,0.056132525,0.08947998,0.21446499,0.07046759,0.04939582,-0.17114058
1308,729691,0.21176964,0.23630355,-0.085193984,-0.02895101,0.14111187,0.07013991,-0.05464544,-0.11057544,-0.23188886,0.26808652,-0.20519778,-0.036584042,0.03126139,0.13286203,-0.14375935,-0.22575136,-0.06829749,-0.0011812435,0.09094587,0.040595148,-0.0011429923,0.18807608,-0.022407148,0.11742267,0.041713804
1309,729690,0.35618222,-0.30116868,-0.10612177,0.51945233,-0.21087725,-0.20197508,0.026232678,-0.0024938574,-0.109301716,-0.37148723,-0.039472356,-0.09840602,-0.030185878,0.09812082,0.0237511,-0.05487334,0.111461736,-0.018719178,-0.034736983,0.18148938,0.14100458,-0.04314401,-0.047716543,0.00600954,0.052152097
1310,729688,0.21111119,0.38653693,-0.10503203,-0.079787,-0.06096579,-0.052858617,-0.084544264,0.021627314,-0.18722232,-0.03576882,-0.16760013,-0.0059074033,-0.09017237,-0.04961766,-0.29232186,-0.11887291,0.12935102,0.08625008,0.0023958408,-0.07383099,-0.02188133,0.013261852,0.11431581,-0.010537332,-0.046762157
1311,729685,0.23242462,-0.21411362,-0.08144434,0.2170321,0.008494576,-0.091997,-0.17093977,0.023252402,-0.059573777,0.122937486,-0.010811585,-0.008067711,-0.02598365,0.004096099,0.08047584,-0.06460441,0.17567946,0.0048281066,-0.029944519,-0.008417619,-0.07438679,-0.014057623,0.113916054,-0.05106658,-0.033827834
1312,729684,0.2724543,0.39300805,-0.1964811,0.044230808,0.08879982,0.01891819,-0.08063491,-0.12998527,-0.20405571,-0.010599645,-0.2137729,-0.18761784,0.05219871,0.10209139,-0.07178207,-0.23457783,-0.11116171,-0.03446137,0.1080914,0.057742022,0.12784415,0.026962675,0.06424834,0.05476922,0.18536957
1313,729683,0.1310778,0.4702493,-0.22489244,-0.11666481,0.008279743,0.02387989,-0.20227015,-0.026737904,-0.1254141,0.08607039,-0.1540237,-0.052824594,0.09381111,0.008250797,-0.267295,-0.14036675,0.0332383,-0.109992884,0.012301584,0.115033284,0.046323463,0.019389197,0.10226316,-0.0111553185,-0.0046440316
1314,729681,0.11047712,0.43457434,-0.18953755,-0.08844596,0.036710236,-0.043317664,-0.19689763,-0.014837074,-0.14859772,0.05842966,-0.2318182,0.0014513275,0.0997806,0.02497404,-0.2127869,-0.13678348,0.022047214,-0.104734264,-0.016278058,0.1376773,0.026075434,0.049240664,0.11563742,-0.047287043,-0.020659678
1315,729679,0.35618222,-0.30116868,-0.10612177,0.51945233,-0.21087725,-0.20197508,0.026232678,-0.0024938574,-0.109301716,-0.37148723,-0.039472356,-0.09840602,-0.030185878,0.09812082,0.0237511,-0.05487334,0.111461736,-0.018719178,-0.034736983,0.18148938,0.14100458,-0.04314401,-0.047716543,0.00600954,0.052152097
1316,729677,0.35618222,-0.30116868,-0.10612177,0.51945233,-0.21087725,-0.20197508,0.026232678,-0.0024938574,-0.109301716,-0.37148723,-0.039472356,-0.09840602,-0.030185878,0.09812082,0.0237511,-0.05487334,0.111461736,-0.018719178,-0.034736983,0.18148938,0.14100458,-0.04314401,-0.047716543,0.00600954,0.052152097
1317,729676,0.13927454,0.47447225,-0.19114757,-0.084849484,0.010139438,-0.022491448,-0.19391729,-0.013564401,-0.12479105,0.045071814,-0.21102074,-0.038931493,0.081754476,-0.01118923,-0.27531007,-0.07888745,0.027067423,-0.047509957,0.049065974,0.08435774,0.044872083,0.015508108,0.1543353,-0.003537546,-0.047818128
1318,729675,0.14530782,0.45757627,-0.14238796,-0.06866306,-0.04487242,0.02534043,-0.1740551,0.01068167,-0.12475343,0.03170866,-0.19231221,-0.047785938,0.05074773,-0.037728515,-0.32331133,0.01933606,0.018172424,0.0651236,0.006075507,-0.020511055,-0.0066790367,0.027624283,0.14469284,0.05591269,-0.05523146
1319,729674,0.06288509,0.34536073,-0.10368935,-0.030222684,0.04912492,-0.027771156,-0.10489372,0.049764417,-0.044190716,-0.04785665,-0.17605446,-0.12611043,0.037765674,0.049130924,-0.0964786,-0.178538,0.08985169,0.029027259,0.043028105,0.13442734,0.14483997,-0.023776978,0.078308664,0.024067309,0.09085002
1320,729673,0.35618222,-0.30116868,-0.10612177,0.51945233,-0.21087725,-0.20197508,0.026232678,-0.0024938574,-0.109301716,-0.37148723,-0.039472356,-0.09840602,-0.030185878,0.09812082,0.0237511,-0.05487334,0.111461736,-0.018719178,-0.034736983,0.18148938,0.14100458,-0.04314401,-0.047716543,0.00600954,0.052152097
1321,729671,0.560241,-0.06328869,-0.09079416,0.27898133,-0.05315887,0.16102795,0.013604365,0.21046871,-0.049083736,0.06731861,0.09870039,0.42217833,-0.040576786,0.0679132,0.00077762455,0.06633523,0.061593544,0.08577432,-0.12980229,-0.023657061,-0.050310653,0.032255642,0.18121946,-0.000776683,-0.008274144
1322,729670,0.18703327,0.14973725,-0.19068593,0.2716069,0.04608455,-0.21026096,0.38366652,0.3677792,0.10474243,-0.107416496,0.16254354,-0.087142155,0.19299045,-0.080676176,0.056812808,-0.15933678,0.14518653,-0.06151333,-0.009569142,-0.1195374,-0.13205078,-0.112372056,0.014064903,-0.16139713,-0.09903606
1323,729669,0.3032959,0.22765753,-0.065415606,-0.09717443,0.103478044,0.085453466,-0.09783783,-0.09408499,-0.10525263,0.18857467,-0.13124457,-0.09862034,-0.03555063,0.062470082,-0.07417955,-0.06425113,-0.1030484,0.11621614,0.16115248,-0.037737764,-0.12178166,0.08556257,0.042573936,0.1250077,0.07127821
1324,729668,0.20960435,0.17989847,-0.194455,-0.08138019,-0.14733729,-0.10166695,-0.23743393,0.21813844,-0.0067148414,0.17683384,-0.05289886,-0.030140238,-0.0042344686,-0.119731456,-0.18471554,-0.11694334,-0.019593954,0.3209247,-0.054587997,0.0053575,-0.009086207,0.09256535,0.0907892,0.013845258,-0.1483916
1325,729666,0.15412943,0.3180523,-0.06931781,0.098896794,0.061483834,-0.022686955,-0.015179745,0.018067818,-0.22711661,-0.031267807,-0.15712981,-0.02586335,0.08288084,-0.02729838,-0.043416508,-0.22543001,0.049824648,-0.064277105,0.033584602,0.17732832,0.12897974,-0.07289897,0.12670243,-0.06230875,0.07625622
1326,729664,0.2820086,-0.008284943,0.10250903,0.01011312,-0.048869226,-0.058578335,-0.31780815,0.12829357,-0.121505685,0.17776799,0.004015589,-0.031222597,-0.1341941,-0.089553736,-0.34894586,-0.19385833,0.13769993,0.012884381,0.1343098,0.06500314,-0.0064297365,0.025303137,-0.09348233,0.15496567,-0.09850348
1327,729662,0.1401228,0.16979247,0.08030206,-0.10089432,-0.09373149,0.03928151,-0.01366212,0.02088183,0.21964215,0.098383926,0.11187765,0.17185742,0.013645663,0.00034494884,0.053345602,0.26689175,0.2908268,-0.038247894,-0.008596381,-0.006479433,-0.024765272,-0.028259335,-0.06471716,-0.04581944,0.09610027
1328,729661,0.24013057,0.29013973,-0.0016315207,0.02271523,0.12990783,0.11307114,0.16214985,0.1656008,-0.33077466,0.107196495,-0.023605382,0.06856364,-0.017509632,-0.012179846,-0.15632287,-0.080572546,-0.15580119,-0.03584166,-0.057346493,-0.011933852,0.016224377,0.06994249,0.17535111,0.13105017,-0.06377118
1329,729660,0.30429175,0.04347381,0.0051790415,-0.11493415,-0.09134964,-0.103880316,-0.14940643,0.021843867,-0.10191361,0.009904057,0.007265756,-0.07011366,-0.27947643,0.0035305656,-0.08833861,-0.103850126,0.08931665,-0.08028977,0.09192413,0.043685693,-0.13918528,-0.063841164,-0.026551172,0.12483167,-0.047095735
1330,729659,0.06818439,0.19601966,-0.03777491,-0.06049229,-0.09095084,-0.17085657,-0.09978585,0.0036890856,-0.006304301,0.05645822,-0.074667886,-0.04154876,-0.08594599,-0.1504257,-0.13182193,-0.08143181,-0.11150505,0.39497575,0.08542909,0.0043495363,0.00994474,-0.044688363,0.11528189,0.028453432,-0.08522756
1331,729658,0.29321325,-0.080976054,0.05353141,-0.24130622,-0.11580141,-0.034251012,-0.056858715,-0.008946449,-0.023878526,-0.074202895,-0.009178359,-0.04729711,-0.16794631,-0.02328613,-0.05960066,-0.13503757,0.032524694,-0.04090348,0.16573125,-0.013788917,-0.10900117,0.029619899,0.036223397,0.03950707,-0.08557958
1332,729657,0.091534495,0.04731062,0.045553558,0.08728424,0.020580003,-0.088801175,-0.14246356,0.035091795,-0.19030188,0.030392792,-0.11375519,-0.058301885,-0.016356276,0.055997446,-0.003661124,-0.17880686,-0.033542987,0.14285536,0.269195,-0.10202709,0.07251375,0.06987307,0.12954153,0.019762868,-0.04080147
1333,729656,0.0995797,-0.15054452,-0.044636056,-0.14973356,0.16470058,0.0128260655,0.2833355,-0.18252173,0.14557278,-0.06859842,-0.05044037,0.08871707,-0.15236956,-0.1343881,-0.11063567,-0.007259045,0.045235034,0.13759209,0.0035955128,0.02023673,0.1416607,-0.06525381,0.0140638575,-0.16863911,0.016463699
1334,729655,0.45208183,-0.24846293,-0.28097475,0.059281766,-0.05701808,0.02592467,0.268551,-0.25609046,0.1230062,-0.17312346,0.091307595,0.118759714,-0.11473946,-0.12326707,0.020717617,-0.026297137,-0.16998312,-0.081235364,0.00219284,-0.0028657238,-0.1284847,-0.098169774,-0.08488717,0.2066604,-0.14920947
1335,729654,0.20533887,0.014341945,-0.030073274,0.08010802,-0.0080871135,0.065692835,-0.14046992,0.36301327,-0.05268581,0.13647032,0.09356089,-0.05010809,-0.08492987,-0.034754805,-0.16767992,-0.08605314,0.2666183,0.105683096,0.06106646,-0.057084665,0.015157271,0.16716854,-0.093654945,-0.09597443,-0.079131044
1336,729639,0.23710683,0.5680986,-0.12095291,-0.0126581825,-0.048168164,0.1252976,-0.043153126,-0.10560065,-0.040076602,0.04116884,-0.051286295,-0.006422622,-0.062419537,-0.07930715,-0.38120502,-0.052271828,0.15865594,0.024868347,-0.1239796,0.033418357,0.027637187,0.0099176,0.065275565,0.021750286,-0.06846091
1337,729638,0.1542633,0.07026906,-0.21190326,0.24903318,0.07317114,-0.16841932,0.42197245,0.32142878,0.02326455,0.04498072,0.011153072,-0.15490212,0.12005749,-0.057991974,0.0031613042,-0.17169742,0.021970749,-0.05934129,0.079085246,0.20727554,-0.123670205,0.0952474,0.0014846046,0.11031308,-0.15059912
1338,729637,0.29519406,0.22906773,0.14709382,-0.21713765,-0.046810884,0.09228629,0.082484335,0.21218944,-0.09937099,0.07778242,-0.12938096,0.12713653,-0.21297042,0.15043396,-0.08104978,-0.03571243,-0.030029455,-0.008773774,-0.16731836,-0.1795497,-0.008829325,-0.0547106,0.057455182,0.25866643,0.029226296
1339,729635,0.48644212,-0.1571595,-0.07100412,0.16054088,0.091828845,0.11089856,0.30663362,-0.08531756,0.08977342,0.21554907,0.09219826,0.2065351,-0.09812757,-0.09046761,0.040445663,0.08259097,-0.10404221,0.0032630013,-0.071954206,-0.07791512,0.09110171,-0.09860593,0.10458163,-0.027099494,-0.027972031
1340,729634,0.3757963,-0.116157666,-0.1111319,0.28660205,0.08832641,0.18653256,0.16114229,-0.06892709,0.024448918,0.24439526,0.12319502,0.04584073,-0.18457936,-0.06380883,-0.046695545,-0.029235695,-0.0076797158,-0.016133994,0.009653401,-0.07156474,0.0650168,0.0868249,-0.100999154,-0.11001757,-0.053504996
1341,729633,0.3676844,-0.30721575,-0.16732524,0.44511595,-0.3570799,0.027422901,0.059369557,0.04030264,0.03929799,-0.14623481,0.028726123,0.09216291,-0.029779209,0.032735884,-0.0005394593,0.057254795,-0.15688232,-0.1251933,-0.05584126,0.021492463,0.13082647,0.0670032,0.043453958,0.04218172,0.082807414
1342,729631,0.22786386,-0.010002157,0.026576895,-0.1257058,-0.08575283,-0.122574836,-0.033248264,0.120819025,-0.06176568,-0.0058795465,0.015844215,-0.10101563,-0.17943273,0.08560666,0.09567575,-0.046986826,0.06160552,0.103962794,0.14616455,0.02428392,-0.140481,-0.07702556,0.039955802,0.110756025,-0.087571874
1343,729629,0.26068696,0.40215513,-0.12950072,-0.024531107,-0.045554034,-0.22270411,0.23600054,0.105335906,0.1637402,-0.048711628,-0.050804608,-0.11472134,0.064422235,-0.05964093,0.11520392,-0.098439574,0.11470961,-0.06589504,0.017380003,0.07043137,-0.09916006,-0.13802046,-0.023799496,-0.18390667,0.0995352
1344,729628,0.11867741,0.3472684,-0.22051364,0.021277782,0.03753229,0.02264586,-0.15959957,-0.11015908,-0.039112005,0.07751091,-0.12890506,0.16972673,0.12876375,0.1281958,0.1560712,-0.076512076,0.07808039,-0.08925382,0.07680136,0.06680834,-0.019159134,0.012174053,-0.18786758,-0.17143327,-0.020749621
1345,729627,0.11944559,0.4372449,-0.27465773,-0.013418514,0.05638352,-0.019266611,-0.12663892,-0.12368657,-0.08633216,0.029934864,-0.15668319,0.017796166,0.0011910878,0.1009835,-0.08954344,-0.10571846,0.014762938,-0.06568977,0.029948404,0.026298735,-0.008904573,0.120287195,-0.01286871,-0.06033381,-0.084968366
1346,729626,0.34553647,0.5072831,-0.11031175,-0.13919078,-0.16136436,-0.03113741,-0.16624305,-0.09478613,-0.06851269,-0.056912035,-0.17681986,0.106996074,0.033368684,-0.09047463,0.08244822,0.0038031435,0.12726043,-0.08129276,0.026287518,0.18696733,-0.09215603,-0.0463989,-0.040574953,-0.13031372,0.14906919
1347,729624,0.10576111,0.24990413,-0.33995208,0.03564752,0.18932205,0.20587178,-0.197093,-0.04948171,0.30180585,-0.086615,-0.052805856,-0.06821068,0.1879756,0.17202143,-0.108282976,0.015235441,0.023688525,0.015698563,0.05899881,-0.013336854,0.12921906,-0.0145971365,-0.02881273,-0.055664152,0.113178894
1348,729623,0.40059415,-0.2735564,-0.0661023,0.5427517,-0.22637548,-0.17591074,0.069550686,-0.0052884454,-0.089107856,-0.35360062,-0.038644634,-0.04832458,-0.05511451,0.060238156,0.03455266,-0.024001561,0.0857576,-0.0051238127,-0.043127052,0.13368522,0.13695078,0.013817316,-0.027762843,-0.03952523,0.068706654
1349,729622,0.18386358,0.14815938,-0.27676755,0.28399518,0.01852804,-0.26765305,0.28453425,0.06972793,0.22943334,-0.16460015,-0.098647654,-0.06485698,0.2851009,0.11744521,0.09702671,-0.2035254,-0.087485805,-0.09479615,-0.022547543,-0.10288197,-0.059836503,0.02604518,-0.09761231,-0.042963132,0.14362997
1350,729621,0.26112098,0.2475506,-0.27535167,0.288837,0.056992117,-0.14976254,0.32984066,0.10569569,0.2855534,-0.006709967,-0.0028305603,-0.09920342,0.19361967,0.08202339,0.04151461,-0.20366041,-0.009854127,-0.054200135,-0.053716753,-0.14813034,-0.07817935,0.045289494,-0.06911025,-0.045780014,0.14536752
1351,729617,0.33175525,-0.23802021,-0.10430266,0.16698864,-0.033135913,-0.20534514,0.048168093,0.04221018,0.03243447,0.0059205666,-0.15686318,0.104640126,-0.13523015,0.07692278,0.11979517,-0.11886867,0.10697549,0.05175847,-0.038887277,0.20171568,-0.032433692,0.0033824723,-0.032402437,-0.0669436,0.068724774
1352,729614,0.39925936,-0.21437064,-0.12144376,0.53805727,-0.12802933,-0.010500358,-0.009310076,-0.0944258,-0.12067124,-0.09696807,-0.078525595,-0.16708419,-0.04271333,0.057143845,0.07082732,-0.1037966,0.09513039,0.0026583078,0.060832746,0.17634593,0.09370617,0.022085994,0.012968591,-0.006570993,0.0040798374
1353,729613,0.23940888,0.26130688,-0.19852658,0.15135819,-0.012201483,-0.1871894,0.3212718,0.090753235,0.40825176,0.18721306,0.1904435,-0.12245521,-0.084711365,-0.051406693,0.15542679,-0.1624317,-0.080897085,0.13664976,-0.14801762,-0.06416124,-0.12517855,-0.024243386,-0.049578197,-0.12532996,-0.08450092
1354,729612,0.35618222,-0.30116868,-0.10612177,0.51945233,-0.21087725,-0.20197508,0.026232678,-0.0024938574,-0.109301716,-0.37148723,-0.039472356,-0.09840602,-0.030185878,0.09812082,0.0237511,-0.05487334,0.111461736,-0.018719178,-0.034736983,0.18148938,0.14100458,-0.04314401,-0.047716543,0.00600954,0.052152097
1355,729611,0.033913933,0.17525934,-0.24489924,0.06278179,-0.07819989,-0.1207199,0.22209911,-0.027244505,0.16988364,0.079304546,0.08718929,-0.13176039,0.007889917,0.039446734,-0.11090534,-0.026003785,0.1284751,-0.03294798,-0.074634746,-0.22925432,0.15944558,-0.030969126,-0.061362587,-0.072319835,-0.018533606
1356,729610,0.19655299,0.25360745,-0.2013583,0.15943095,-0.03198779,-0.20606515,0.29053685,0.06560113,0.43327034,0.1611858,0.17549938,-0.0958107,-0.032061327,-0.04568489,0.18872577,-0.15283789,-0.10591043,0.09281572,-0.14126346,-0.05131319,-0.14828214,-0.07059151,-0.0595053,-0.103399605,-0.08474861
1357,729609,0.25817123,0.462947,-0.21935242,-0.096948184,-0.053463414,-0.03164458,-0.07726177,0.0016157913,0.12867856,0.22761837,0.0047245994,0.042785373,-0.16509955,-0.15982693,-0.10060699,-0.17419656,0.0030001532,0.30465826,-0.24650994,0.01882351,-0.006294923,0.12928978,0.01599767,-0.051671475,-0.03388587
1358,729608,0.20817992,0.4036759,-0.050201178,-0.06293647,-0.12194878,0.030607788,-0.12194998,-0.13152213,0.07182609,-0.002088055,-0.17042665,0.049811237,0.0117804585,0.0092270635,-0.2175771,-0.046832856,0.034197256,-0.006252488,-0.112609014,0.021765795,0.05939403,-0.060833693,-0.054791834,-0.12053549,-0.08183443
1359,729607,0.35618222,-0.30116868,-0.10612177,0.51945233,-0.21087725,-0.20197508,0.026232678,-0.0024938574,-0.109301716,-0.37148723,-0.039472356,-0.09840602,-0.030185878,0.09812082,0.0237511,-0.05487334,0.111461736,-0.018719178,-0.034736983,0.18148938,0.14100458,-0.04314401,-0.047716543,0.00600954,0.052152097
1360,729605,0.15696317,0.43222257,-0.073490314,-0.09099239,-0.14112416,-0.02373529,-0.1954723,-0.15085056,0.069175944,0.0035559945,-0.15627633,0.006705568,-0.051818013,0.06317426,-0.14202097,-0.013655041,0.05941192,-0.0015378408,-0.09343728,0.08228007,-0.0150663,-0.10456018,-0.11277491,-0.03861438,-0.036169633
